Gold;D;20170224;000000;1256.65;0
Gold;D;20170225;000000;1256.4;0
Gold;D;20170226;000000;1256.65;0
Gold;D;20170227;000000;1251.03;0
Gold;D;20170228;000000;1251.53;0
Gold;D;20170301;000000;1249.58;0
Gold;D;20170302;000000;1234.89;0
Gold;D;20170303;000000;1234.18;0
Gold;D;20170304;000000;1234.2;0
Gold;D;20170305;000000;1234.47;0
Gold;D;20170306;000000;1225.9;0
Gold;D;20170307;000000;1215.84;0
Gold;D;20170308;000000;1208.56;0
Gold;D;20170309;000000;1201.92;0
Gold;D;20170310;000000;1204.35;0
Gold;D;20170311;000000;1204.3;0
Gold;D;20170312;000000;1204.3;0
Gold;D;20170313;000000;1203.89;0
Gold;D;20170314;000000;1198.75;0
Gold;D;20170315;000000;1219.16;0
Gold;D;20170316;000000;1226.3;0
Gold;D;20170317;000000;1228.7;0
Gold;D;20170318;000000;1228.6;0
Gold;D;20170319;000000;1229.01;0
Gold;D;20170320;000000;1234.1;0
Gold;D;20170321;000000;1244.3;0
Gold;D;20170322;000000;1248.5;0
Gold;D;20170323;000000;1245;0
Gold;D;20170324;000000;1243.15;0
Gold;D;20170325;000000;1243.13;0
Gold;D;20170326;000000;1243.13;0
Gold;D;20170327;000000;1254.2;0
Gold;D;20170328;000000;1251.6;0
Gold;D;20170329;000000;1253.06;0
Gold;D;20170330;000000;1242.3;0
Gold;D;20170331;000000;1248.82;0
Gold;D;20170401;000000;1248.78;0
Gold;D;20170402;000000;1248.6;0
Gold;D;20170403;000000;1253.2;0
Gold;D;20170404;000000;1256;0
Gold;D;20170405;000000;1255.33;0
Gold;D;20170406;000000;1251.7;0
Gold;D;20170407;000000;1254.08;0
Gold;D;20170408;000000;1253.5;0
Gold;D;20170409;000000;1253.84;0
Gold;D;20170410;000000;1254.6;0
Gold;D;20170411;000000;1274.4;0
Gold;D;20170412;000000;1286.16;0
Gold;D;20170413;000000;1286.91;0
Gold;D;20170414;000000;1287.16;0
Gold;D;20170415;000000;1287.16;0
Gold;D;20170416;000000;1287.22;0
Gold;D;20170417;000000;1284.5;0
Gold;D;20170418;000000;1289.4;0
Gold;D;20170419;000000;1279.78;0
Gold;D;20170420;000000;1281.8;0
Gold;D;20170421;000000;1284.23;0
Gold;D;20170422;000000;1284.03;0
Gold;D;20170423;000000;1284.03;0
Gold;D;20170424;000000;1276;0
Gold;D;20170425;000000;1263.9;0
Gold;D;20170426;000000;1269;0
Gold;D;20170427;000000;1264.2;0
Gold;D;20170428;000000;1267.78;0
Gold;D;20170429;000000;1267.91;0
Gold;D;20170430;000000;1267.61;0
Gold;D;20170501;000000;1256.4;0
Gold;D;20170502;000000;1256.7;0
Gold;D;20170503;000000;1237.9;0
Gold;D;20170504;000000;1227.8;0
Gold;D;20170505;000000;1228.04;0
Gold;D;20170506;000000;1228.04;0
Gold;D;20170507;000000;1228.04;0
Gold;D;20170508;000000;1226;0
Gold;D;20170509;000000;1221.2;0
Gold;D;20170510;000000;1218.9;0
Gold;D;20170511;000000;1224.8;0
Gold;D;20170512;000000;1227.82;0
Gold;D;20170513;000000;1227.93;0
Gold;D;20170514;000000;1227.9;0
Gold;D;20170515;000000;1230.4;0
Gold;D;20170516;000000;1236.8;0
Gold;D;20170517;000000;1261.3;0
Gold;D;20170518;000000;1247;0
Gold;D;20170519;000000;1255.41;0
Gold;D;20170520;000000;1255;0
Gold;D;20170521;000000;1255;0
Gold;D;20170522;000000;1260.4;0
Gold;D;20170523;000000;1251;0
Gold;D;20170524;000000;1258.6;0
Gold;D;20170525;000000;1255.6;0
Gold;D;20170526;000000;1266.67;0
Gold;D;20170527;000000;1266.55;0
Gold;D;20170528;000000;1266.46;0
Gold;D;20170529;000000;1266.39;0
Gold;D;20170530;000000;1262.9;0
Gold;D;20170531;000000;1268.45;0
Gold;D;20170601;000000;1265.8;0
Gold;D;20170602;000000;1278.61;0
Gold;D;20170603;000000;1278.77;0
Gold;D;20170604;000000;1278.77;0
Gold;D;20170605;000000;1279.4;0
Gold;D;20170606;000000;1293.93;0
Gold;D;20170607;000000;1286.73;0
Gold;D;20170608;000000;1277.83;0
Gold;D;20170609;000000;1266.58;0
Gold;D;20170610;000000;1265.9;0
Gold;D;20170611;000000;1266.2;0
Gold;D;20170612;000000;1265.8;0
Gold;D;20170613;000000;1266.5;0
Gold;D;20170614;000000;1260.57;0
Gold;D;20170615;000000;1253.9;0
Gold;D;20170616;000000;1253.61;0
Gold;D;20170617;000000;1253.1;0
Gold;D;20170618;000000;1253.41;0
Gold;D;20170619;000000;1243.6;0
Gold;D;20170620;000000;1242.9;0
Gold;D;20170621;000000;1246.4;0
Gold;D;20170622;000000;1250.2;0
Gold;D;20170623;000000;1256.24;0
Gold;D;20170624;000000;1256.4;0
Gold;D;20170625;000000;1256.65;0
Gold;D;20170626;000000;1244.47;0
Gold;D;20170627;000000;1246.72;0
Gold;D;20170628;000000;1249.1;0
Gold;D;20170629;000000;1245.5;0
Gold;D;20170630;000000;1241.37;0
Gold;D;20170701;000000;1241.08;0
Gold;D;20170702;000000;1241.08;0
Gold;D;20170703;000000;1219.83;0
Gold;D;20170704;000000;1223.69;0
Gold;D;20170705;000000;1226.47;0
Gold;D;20170706;000000;1225.1;0
Gold;D;20170707;000000;1212.73;0
Gold;D;20170708;000000;1212.49;0
Gold;D;20170709;000000;1212.49;0
Gold;D;20170710;000000;1214.3;0
Gold;D;20170711;000000;1217.6;0
Gold;D;20170712;000000;1220.3;0
Gold;D;20170713;000000;1217.4;0
Gold;D;20170714;000000;1228.32;0
Gold;D;20170715;000000;1228.22;0
Gold;D;20170716;000000;1228.22;0
Gold;D;20170717;000000;1234;0
Gold;D;20170718;000000;1242.3;0
Gold;D;20170719;000000;1240.94;0
Gold;D;20170720;000000;1244.24;0
Gold;D;20170721;000000;1254.53;0
Gold;D;20170722;000000;1254.56;0
Gold;D;20170723;000000;1254.56;0
Gold;D;20170724;000000;1255.07;0
Gold;D;20170725;000000;1249.7;0
Gold;D;20170726;000000;1260.28;0
Gold;D;20170727;000000;1258.9;0
Gold;D;20170728;000000;1269.19;0
Gold;D;20170729;000000;1268.7;0
Gold;D;20170730;000000;1269.12;0
Gold;D;20170731;000000;1269.3;0
Gold;D;20170801;000000;1268.7;0
Gold;D;20170802;000000;1266.4;0
Gold;D;20170803;000000;1268.18;0
Gold;D;20170804;000000;1258.5;0
Gold;D;20170805;000000;1258.4;0
Gold;D;20170806;000000;1258.29;0
Gold;D;20170807;000000;1257.7;0
Gold;D;20170808;000000;1260.7;0
Gold;D;20170809;000000;1277.07;0
Gold;D;20170810;000000;1286.1;0
Gold;D;20170811;000000;1288.83;0
Gold;D;20170812;000000;1288.52;0
Gold;D;20170813;000000;1288.77;0
Gold;D;20170814;000000;1281.9;0
Gold;D;20170815;000000;1271.2;0
Gold;D;20170816;000000;1282.9;0
Gold;D;20170817;000000;1287.85;0
Gold;D;20170818;000000;1283.56;0
Gold;D;20170819;000000;1283.58;0
Gold;D;20170820;000000;1283.97;0
Gold;D;20170821;000000;1291.46;0
Gold;D;20170822;000000;1284.9;0
Gold;D;20170823;000000;1290.73;0
Gold;D;20170824;000000;1286.2;0
Gold;D;20170825;000000;1290.83;0
Gold;D;20170826;000000;1290.82;0
Gold;D;20170827;000000;1290.59;0
Gold;D;20170828;000000;1309.8;0
Gold;D;20170829;000000;1308.9;0
Gold;D;20170830;000000;1308.5;0
Gold;D;20170831;000000;1321;0
Gold;D;20170901;000000;1324.61;0
Gold;D;20170902;000000;1324.65;0
Gold;D;20170903;000000;1324.65;0
Gold;D;20170904;000000;1333.41;0
Gold;D;20170905;000000;1339.5;0
Gold;D;20170906;000000;1334.1;0
Gold;D;20170907;000000;1349;0
Gold;D;20170908;000000;1346.05;0
Gold;D;20170909;000000;1346.08;0
Gold;D;20170910;000000;1346.08;0
Gold;D;20170911;000000;1327.05;0
Gold;D;20170912;000000;1331.7;0
Gold;D;20170913;000000;1322.5;0
Gold;D;20170914;000000;1329.5;0
Gold;D;20170915;000000;1319.82;0
Gold;D;20170916;000000;1319.7;0
Gold;D;20170917;000000;1319.73;0
Gold;D;20170918;000000;1307.2;0
Gold;D;20170919;000000;1310.9;0
Gold;D;20170920;000000;1300.77;0
Gold;D;20170921;000000;1290.95;0
Gold;D;20170922;000000;1296.93;0
Gold;D;20170923;000000;1296.78;0
Gold;D;20170924;000000;1296.85;0
Gold;D;20170925;000000;1310.4;0
Gold;D;20170926;000000;1293.9;0
Gold;D;20170927;000000;1282.37;0
Gold;D;20170928;000000;1287;0
Gold;D;20170929;000000;1279.75;0
Gold;D;20170930;000000;1279.57;0
Gold;D;20171001;000000;1279.72;0
Gold;D;20171002;000000;1270.8;0
Gold;D;20171003;000000;1271.5;0
Gold;D;20171004;000000;1274.7;0
Gold;D;20171005;000000;1268;0
Gold;D;20171006;000000;1276.14;0
Gold;D;20171007;000000;1276.21;0
Gold;D;20171008;000000;1275.92;0
Gold;D;20171009;000000;1283.8;0
Gold;D;20171010;000000;1287.75;0
Gold;D;20171011;000000;1291.7;0
Gold;D;20171012;000000;1293.5;0
Gold;D;20171013;000000;1304.1;0
Gold;D;20171014;000000;1304.3;0
Gold;D;20171015;000000;1303.23;0
Gold;D;20171016;000000;1294.9;0
Gold;D;20171017;000000;1285.1;0
Gold;D;20171018;000000;1280.68;0
Gold;D;20171019;000000;1289.8;0
Gold;D;20171020;000000;1280.11;0
Gold;D;20171021;000000;1279.89;0
Gold;D;20171022;000000;1280.04;0
Gold;D;20171023;000000;1281.91;0
Gold;D;20171024;000000;1276.6;0
Gold;D;20171025;000000;1277.3;0
Gold;D;20171026;000000;1266.8;0
Gold;D;20171027;000000;1273.42;0
Gold;D;20171028;000000;1272.76;0
Gold;D;20171029;000000;1273.58;0
Gold;D;20171030;000000;1275.91;0
Gold;D;20171031;000000;1270.91;0
Gold;D;20171101;000000;1274.6;0
Gold;D;20171102;000000;1275.58;0
Gold;D;20171103;000000;1269.47;0
Gold;D;20171104;000000;1269.42;0
Gold;D;20171105;000000;1269.48;0
Gold;D;20171106;000000;1280.96;0
Gold;D;20171107;000000;1276.12;0
Gold;D;20171108;000000;1280.7;0
Gold;D;20171109;000000;1286.2;0
Gold;D;20171110;000000;1275.75;0
Gold;D;20171111;000000;1275.34;0
Gold;D;20171112;000000;1275.35;0
Gold;D;20171113;000000;1277.57;0
Gold;D;20171114;000000;1280.33;0
Gold;D;20171115;000000;1278.572;0
Gold;D;20171116;000000;1278.484;0
Gold;D;20171117;000000;1293.59;0
Gold;D;20171118;000000;1293.55;0
Gold;D;20171119;000000;1293.79;0
Gold;D;20171120;000000;1277.205;0
Gold;D;20171121;000000;1279.61;0
Gold;D;20171122;000000;1291.37;0
Gold;D;20171123;000000;1290.68;0
Gold;D;20171124;000000;1287.93;0
Gold;D;20171125;000000;1287.3;0
Gold;D;20171126;000000;1288.41;0
Gold;D;20171127;000000;1293.88;0
Gold;D;20171128;000000;1293.434;0
Gold;D;20171129;000000;1284.97;0
Gold;D;20171130;000000;1274.67;0
Gold;D;20171201;000000;1280.57;0
Gold;D;20171202;000000;1279.99;0
Gold;D;20171203;000000;1279.93;0
